"Temperature, K","Pressure, kPa","Viscosity, Pas",salt_name
323.1,101.325,1.008 ± 0.16,"N(1)-(2-ethoxyethyl)-N(1),N(1),N(3),N(3)-tetramethyl-N(3)-pentylpropane-1,3-diaminium bis((trifluoromethyl)sulfonyl)amide"
328.1,101.325,0.73 ± 0.11,"N(1)-(2-ethoxyethyl)-N(1),N(1),N(3),N(3)-tetramethyl-N(3)-pentylpropane-1,3-diaminium bis((trifluoromethyl)sulfonyl)amide"
333.1,101.325,0.531 ± 0.086,"N(1)-(2-ethoxyethyl)-N(1),N(1),N(3),N(3)-tetramethyl-N(3)-pentylpropane-1,3-diaminium bis((trifluoromethyl)sulfonyl)amide"
303.1,101.325,2.106 ± 0.33,"N-(2-(2-(dimethyl(propyl)ammonio)ethoxy)ethyl)-N,N-dimethylpentan-1-aminium bis((trifluoromethyl)sulfonyl)amide"
308.1,101.325,1.404 ± 0.25,"N-(2-(2-(dimethyl(propyl)ammonio)ethoxy)ethyl)-N,N-dimethylpentan-1-aminium bis((trifluoromethyl)sulfonyl)amide"
313.1,101.325,0.96 ± 0.16,"N-(2-(2-(dimethyl(propyl)ammonio)ethoxy)ethyl)-N,N-dimethylpentan-1-aminium bis((trifluoromethyl)sulfonyl)amide"
318.1,101.325,0.68 ± 0.1,"N-(2-(2-(dimethyl(propyl)ammonio)ethoxy)ethyl)-N,N-dimethylpentan-1-aminium bis((trifluoromethyl)sulfonyl)amide"
323.1,101.325,0.492 ± 0.07,"N-(2-(2-(dimethyl(propyl)ammonio)ethoxy)ethyl)-N,N-dimethylpentan-1-aminium bis((trifluoromethyl)sulfonyl)amide"
328.1,101.325,0.365 ± 0.049,"N-(2-(2-(dimethyl(propyl)ammonio)ethoxy)ethyl)-N,N-dimethylpentan-1-aminium bis((trifluoromethyl)sulfonyl)amide"
333.1,101.325,0.275 ± 0.039,"N-(2-(2-(dimethyl(propyl)ammonio)ethoxy)ethyl)-N,N-dimethylpentan-1-aminium bis((trifluoromethyl)sulfonyl)amide"
303.1,101.325,3.974 ± 0.67,"N-(2-(2-(allyldimethylammonio)ethoxy)ethyl)-N,N-dimethylpentan-1-aminium bis((trifluoromethyl)sulfonyl)amide"
308.1,101.325,2.591 ± 0.5,"N-(2-(2-(allyldimethylammonio)ethoxy)ethyl)-N,N-dimethylpentan-1-aminium bis((trifluoromethyl)sulfonyl)amide"
313.1,101.325,1.734 ± 0.31,"N-(2-(2-(allyldimethylammonio)ethoxy)ethyl)-N,N-dimethylpentan-1-aminium bis((trifluoromethyl)sulfonyl)amide"
318.1,101.325,1.206 ± 0.2,"N-(2-(2-(allyldimethylammonio)ethoxy)ethyl)-N,N-dimethylpentan-1-aminium bis((trifluoromethyl)sulfonyl)amide"
323.1,101.325,0.85 ± 0.13,"N-(2-(2-(allyldimethylammonio)ethoxy)ethyl)-N,N-dimethylpentan-1-aminium bis((trifluoromethyl)sulfonyl)amide"
328.1,101.325,0.609 ± 0.091,"N-(2-(2-(allyldimethylammonio)ethoxy)ethyl)-N,N-dimethylpentan-1-aminium bis((trifluoromethyl)sulfonyl)amide"
333.1,101.325,0.444 ± 0.072,"N-(2-(2-(allyldimethylammonio)ethoxy)ethyl)-N,N-dimethylpentan-1-aminium bis((trifluoromethyl)sulfonyl)amide"
303.1,101.325,2.037 ± 0.33,"N-(2-(2-((2-ethoxyethyl)dimethylammonio)ethoxy)ethyl)-N,N-dimethylpentan-1-aminium bis((trifluoromethyl)sulfonyl)amide"
308.1,101.325,1.343 ± 0.25,"N-(2-(2-((2-ethoxyethyl)dimethylammonio)ethoxy)ethyl)-N,N-dimethylpentan-1-aminium bis((trifluoromethyl)sulfonyl)amide"
313.1,101.325,0.92 ± 0.15,"N-(2-(2-((2-ethoxyethyl)dimethylammonio)ethoxy)ethyl)-N,N-dimethylpentan-1-aminium bis((trifluoromethyl)sulfonyl)amide"
318.1,101.325,0.65 ± 0.1,"N-(2-(2-((2-ethoxyethyl)dimethylammonio)ethoxy)ethyl)-N,N-dimethylpentan-1-aminium bis((trifluoromethyl)sulfonyl)amide"
323.1,101.325,0.464 ± 0.067,"N-(2-(2-((2-ethoxyethyl)dimethylammonio)ethoxy)ethyl)-N,N-dimethylpentan-1-aminium bis((trifluoromethyl)sulfonyl)amide"
328.1,101.325,0.345 ± 0.046,"N-(2-(2-((2-ethoxyethyl)dimethylammonio)ethoxy)ethyl)-N,N-dimethylpentan-1-aminium bis((trifluoromethyl)sulfonyl)amide"
333.1,101.325,0.259 ± 0.037,"N-(2-(2-((2-ethoxyethyl)dimethylammonio)ethoxy)ethyl)-N,N-dimethylpentan-1-aminium bis((trifluoromethyl)sulfonyl)amide"
303.1,101.325,1.215 ± 0.18,"N-(8,8-dimethyl-2,5,11-trioxa-8-azatridecan-8-ium-13-yl)-N,N-dimethylpentan-1-aminium bis((trifluoromethyl)sulfonyl)amide"
308.1,101.325,0.83 ± 0.14,"N-(8,8-dimethyl-2,5,11-trioxa-8-azatridecan-8-ium-13-yl)-N,N-dimethylpentan-1-aminium bis((trifluoromethyl)sulfonyl)amide"
313.1,101.325,0.587 ± 0.089,"N-(8,8-dimethyl-2,5,11-trioxa-8-azatridecan-8-ium-13-yl)-N,N-dimethylpentan-1-aminium bis((trifluoromethyl)sulfonyl)amide"
318.1,101.325,0.427 ± 0.06,"N-(8,8-dimethyl-2,5,11-trioxa-8-azatridecan-8-ium-13-yl)-N,N-dimethylpentan-1-aminium bis((trifluoromethyl)sulfonyl)amide"
323.1,101.325,0.316 ± 0.042,"N-(8,8-dimethyl-2,5,11-trioxa-8-azatridecan-8-ium-13-yl)-N,N-dimethylpentan-1-aminium bis((trifluoromethyl)sulfonyl)amide"
328.1,101.325,0.24 ± 0.029,"N-(8,8-dimethyl-2,5,11-trioxa-8-azatridecan-8-ium-13-yl)-N,N-dimethylpentan-1-aminium bis((trifluoromethyl)sulfonyl)amide"
333.1,101.325,0.186 ± 0.024,"N-(8,8-dimethyl-2,5,11-trioxa-8-azatridecan-8-ium-13-yl)-N,N-dimethylpentan-1-aminium bis((trifluoromethyl)sulfonyl)amide"
303.1,101.325,6.7 ± 1.2,"N(1)-(2-ethoxyethyl)-N(1),N(1),N(3),N(3)-tetramethyl-N(3)-(3-phenylpropyl)propane-1,3-diaminium bis((trifluoromethyl)sulfonyl)amide"
308.1,101.325,4.055 ± 0.9,"N(1)-(2-ethoxyethyl)-N(1),N(1),N(3),N(3)-tetramethyl-N(3)-(3-phenylpropyl)propane-1,3-diaminium bis((trifluoromethyl)sulfonyl)amide"
313.1,101.325,2.607 ± 0.52,"N(1)-(2-ethoxyethyl)-N(1),N(1),N(3),N(3)-tetramethyl-N(3)-(3-phenylpropyl)propane-1,3-diaminium bis((trifluoromethyl)sulfonyl)amide"
318.1,101.325,1.722 ± 0.32,"N(1)-(2-ethoxyethyl)-N(1),N(1),N(3),N(3)-tetramethyl-N(3)-(3-phenylpropyl)propane-1,3-diaminium bis((trifluoromethyl)sulfonyl)amide"
323.1,101.325,1.185 ± 0.2,"N(1)-(2-ethoxyethyl)-N(1),N(1),N(3),N(3)-tetramethyl-N(3)-(3-phenylpropyl)propane-1,3-diaminium bis((trifluoromethyl)sulfonyl)amide"
328.1,101.325,0.84 ± 0.13,"N(1)-(2-ethoxyethyl)-N(1),N(1),N(3),N(3)-tetramethyl-N(3)-(3-phenylpropyl)propane-1,3-diaminium bis((trifluoromethyl)sulfonyl)amide"
333.1,101.325,0.625 ± 0.097,"N(1)-(2-ethoxyethyl)-N(1),N(1),N(3),N(3)-tetramethyl-N(3)-(3-phenylpropyl)propane-1,3-diaminium bis((trifluoromethyl)sulfonyl)amide"
303.1,101.325,1.355 ± 0.2,"N-(2-(2-((2-ethoxyethyl)dimethylammonio)ethoxy)ethyl)-N,N-dimethylpropan-1-aminium bis((trifluoromethyl)sulfonyl)amide"
308.1,101.325,0.92 ± 0.15,"N-(2-(2-((2-ethoxyethyl)dimethylammonio)ethoxy)ethyl)-N,N-dimethylpropan-1-aminium bis((trifluoromethyl)sulfonyl)amide"
313.1,101.325,0.66 ± 0.1,"N-(2-(2-((2-ethoxyethyl)dimethylammonio)ethoxy)ethyl)-N,N-dimethylpropan-1-aminium bis((trifluoromethyl)sulfonyl)amide"
318.1,101.325,0.46 ± 0.07,"N-(2-(2-((2-ethoxyethyl)dimethylammonio)ethoxy)ethyl)-N,N-dimethylpropan-1-aminium bis((trifluoromethyl)sulfonyl)amide"
323.1,101.325,0.338 ± 0.045,"N-(2-(2-((2-ethoxyethyl)dimethylammonio)ethoxy)ethyl)-N,N-dimethylpropan-1-aminium bis((trifluoromethyl)sulfonyl)amide"
328.1,101.325,0.257 ± 0.032,"N-(2-(2-((2-ethoxyethyl)dimethylammonio)ethoxy)ethyl)-N,N-dimethylpropan-1-aminium bis((trifluoromethyl)sulfonyl)amide"
333.1,101.325,0.195 ± 0.027,"N-(2-(2-((2-ethoxyethyl)dimethylammonio)ethoxy)ethyl)-N,N-dimethylpropan-1-aminium bis((trifluoromethyl)sulfonyl)amide"
303.1,101.325,1.213 ± 0.18,"N-(8,8-dimethyl-2,5,11-trioxa-8-azatridecan-8-ium-13-yl)-N,N-dimethylpropan-1-aminium bis((trifluoromethyl)sulfonyl)amide"
308.1,101.325,0.82 ± 0.14,"N-(8,8-dimethyl-2,5,11-trioxa-8-azatridecan-8-ium-13-yl)-N,N-dimethylpropan-1-aminium bis((trifluoromethyl)sulfonyl)amide"
313.1,101.325,0.571 ± 0.09,"N-(8,8-dimethyl-2,5,11-trioxa-8-azatridecan-8-ium-13-yl)-N,N-dimethylpropan-1-aminium bis((trifluoromethyl)sulfonyl)amide"
318.1,101.325,0.409 ± 0.059,"N-(8,8-dimethyl-2,5,11-trioxa-8-azatridecan-8-ium-13-yl)-N,N-dimethylpropan-1-aminium bis((trifluoromethyl)sulfonyl)amide"
323.1,101.325,0.302 ± 0.04,"N-(8,8-dimethyl-2,5,11-trioxa-8-azatridecan-8-ium-13-yl)-N,N-dimethylpropan-1-aminium bis((trifluoromethyl)sulfonyl)amide"
328.1,101.325,0.228 ± 0.028,"N-(8,8-dimethyl-2,5,11-trioxa-8-azatridecan-8-ium-13-yl)-N,N-dimethylpropan-1-aminium bis((trifluoromethyl)sulfonyl)amide"
333.1,101.325,0.175 ± 0.023,"N-(8,8-dimethyl-2,5,11-trioxa-8-azatridecan-8-ium-13-yl)-N,N-dimethylpropan-1-aminium bis((trifluoromethyl)sulfonyl)amide"
293.15,101.3,0.064 ± 0.0064,1-butyl-3-methylimidazolium bis(trifluoromethylsulfonyl)imide
298.15,101.3,0.0495 ± 0.005,1-butyl-3-methylimidazolium bis(trifluoromethylsulfonyl)imide
303.15,101.3,0.039 ± 0.0039,1-butyl-3-methylimidazolium bis(trifluoromethylsulfonyl)imide
313.15,101.3,0.0267 ± 0.0027,1-butyl-3-methylimidazolium bis(trifluoromethylsulfonyl)imide
323.15,101.3,0.0201 ± 0.002,1-butyl-3-methylimidazolium bis(trifluoromethylsulfonyl)imide
333.15,101.3,0.0155 ± 0.0016,1-butyl-3-methylimidazolium bis(trifluoromethylsulfonyl)imide
343.15,101.3,0.0124 ± 0.0012,1-butyl-3-methylimidazolium bis(trifluoromethylsulfonyl)imide
313.15,101,2.426 ± 0.48,4-ethyl-4-methylmorpholinium ethyl sulfate
318.15,101,1.677 ± 0.33,4-ethyl-4-methylmorpholinium ethyl sulfate
323.15,101,1.129 ± 0.21,4-ethyl-4-methylmorpholinium ethyl sulfate
328.15,101,0.78 ± 0.14,4-ethyl-4-methylmorpholinium ethyl sulfate
333.15,101,0.552 ± 0.098,4-ethyl-4-methylmorpholinium ethyl sulfate
338.15,101,0.401 ± 0.069,4-ethyl-4-methylmorpholinium ethyl sulfate
343.15,101,0.297 ± 0.051,4-ethyl-4-methylmorpholinium ethyl sulfate
313.15,101,0.078 ± 0.013,1-ethyl-1-methylpyrrolidinium ethyl sulfate
318.15,101,0.065 ± 0.01,1-ethyl-1-methylpyrrolidinium ethyl sulfate
323.15,101,0.0535 ± 0.0086,1-ethyl-1-methylpyrrolidinium ethyl sulfate
328.15,101,0.0448 ± 0.0072,1-ethyl-1-methylpyrrolidinium ethyl sulfate
333.15,101,0.0379 ± 0.0061,1-ethyl-1-methylpyrrolidinium ethyl sulfate
338.15,101,0.0329 ± 0.0053,1-ethyl-1-methylpyrrolidinium ethyl sulfate
343.15,101,0.0292 ± 0.0047,1-ethyl-1-methylpyrrolidinium ethyl sulfate
293.15,101.325,0.1221 ± 0.006,1-ethyl-3-methylimidazolium ethyl sulfate
303.15,101.325,0.0751 ± 0.0019,1-ethyl-3-methylimidazolium ethyl sulfate
313.15,101.325,0.04984 ± 0.0009,1-ethyl-3-methylimidazolium ethyl sulfate
323.15,101.325,0.03534 ± 0.00062,1-ethyl-3-methylimidazolium ethyl sulfate
333.15,101.325,0.02593 ± 0.00045,1-ethyl-3-methylimidazolium ethyl sulfate
343.15,101.325,0.01936 ± 0.00034,1-ethyl-3-methylimidazolium ethyl sulfate
353.15,101.325,0.01512 ± 0.00026,1-ethyl-3-methylimidazolium ethyl sulfate
293.15,101.325,0.1174 ± 0.0056,"1-ethyl-3-methyl-1H-imidazolium 1,1,2,2-tetrafluoroethane-1-sulfonate"
303.15,101.325,0.0726 ± 0.0017,"1-ethyl-3-methyl-1H-imidazolium 1,1,2,2-tetrafluoroethane-1-sulfonate"
313.15,101.325,0.04832 ± 0.00087,"1-ethyl-3-methyl-1H-imidazolium 1,1,2,2-tetrafluoroethane-1-sulfonate"
323.15,101.325,0.03394 ± 0.0006,"1-ethyl-3-methyl-1H-imidazolium 1,1,2,2-tetrafluoroethane-1-sulfonate"
333.15,101.325,0.02505 ± 0.00044,"1-ethyl-3-methyl-1H-imidazolium 1,1,2,2-tetrafluoroethane-1-sulfonate"
343.15,101.325,0.01886 ± 0.00033,"1-ethyl-3-methyl-1H-imidazolium 1,1,2,2-tetrafluoroethane-1-sulfonate"
353.15,101.325,0.01474 ± 0.00026,"1-ethyl-3-methyl-1H-imidazolium 1,1,2,2-tetrafluoroethane-1-sulfonate"
298.15,101.325,0.116 ± 0.04,1-butyl-3-methylimidazolium tetrafluoroborate
308.15,101.325,0.0691 ± 0.0093,1-butyl-3-methylimidazolium tetrafluoroborate
318.15,101.325,0.0437 ± 0.0043,1-butyl-3-methylimidazolium tetrafluoroborate
328.15,101.325,0.0296 ± 0.003,1-butyl-3-methylimidazolium tetrafluoroborate
333.15,101.325,0.0212 ± 0.0022,1-butyl-3-methylimidazolium tetrafluoroborate
343.15,101.325,0.018 ± 0.0019,1-butyl-3-methylimidazolium tetrafluoroborate
353.15,101.325,0.0136 ± 0.0015,1-butyl-3-methylimidazolium tetrafluoroborate
308.15,101.325,0.033 ± 0.0008,1-propylpyridinium bis((trifluoromethyl)sulfonyl)amide
313.15,101.325,0.0276 ± 0.0007,1-propylpyridinium bis((trifluoromethyl)sulfonyl)amide
318.15,101.325,0.0233 ± 0.0006,1-propylpyridinium bis((trifluoromethyl)sulfonyl)amide
323.15,101.325,0.0198 ± 0.0005,1-propylpyridinium bis((trifluoromethyl)sulfonyl)amide
328.15,101.325,0.0171 ± 0.0004,1-propylpyridinium bis((trifluoromethyl)sulfonyl)amide
333.15,101.325,0.0149 ± 0.0004,1-propylpyridinium bis((trifluoromethyl)sulfonyl)amide
338.15,101.325,0.0135 ± 0.0003,1-propylpyridinium bis((trifluoromethyl)sulfonyl)amide
298,101.325,0.104 ± 0.011,butyltrimethylammonium bis(trifluoromethylsulfonyl)imide
313,101.325,0.0485 ± 0.0049,butyltrimethylammonium bis(trifluoromethylsulfonyl)imide
333,101.325,0.0227 ± 0.0023,butyltrimethylammonium bis(trifluoromethylsulfonyl)imide
353,101.325,0.0126 ± 0.0013,butyltrimethylammonium bis(trifluoromethylsulfonyl)imide
373,101.325,0.00809 ± 0.00082,butyltrimethylammonium bis(trifluoromethylsulfonyl)imide
473,101.325,0.00201 ± 0.0002,butyltrimethylammonium bis(trifluoromethylsulfonyl)imide
573,101.325,0.00097 ± 9.8e-05,butyltrimethylammonium bis(trifluoromethylsulfonyl)imide
298,101.325,1.75 ± 0.21,(3-carboxypropyl)trimethylammonium bis((trifluoromethyl)sulfonyl)amide
313,101.325,0.493 ± 0.054,(3-carboxypropyl)trimethylammonium bis((trifluoromethyl)sulfonyl)amide
333,101.325,0.144 ± 0.015,(3-carboxypropyl)trimethylammonium bis((trifluoromethyl)sulfonyl)amide
353,101.325,0.0582 ± 0.0059,(3-carboxypropyl)trimethylammonium bis((trifluoromethyl)sulfonyl)amide
373,101.325,0.0298 ± 0.003,(3-carboxypropyl)trimethylammonium bis((trifluoromethyl)sulfonyl)amide
473,101.325,0.00509 ± 0.00051,(3-carboxypropyl)trimethylammonium bis((trifluoromethyl)sulfonyl)amide
573,101.325,0.00259 ± 0.00026,(3-carboxypropyl)trimethylammonium bis((trifluoromethyl)sulfonyl)amide
298,101.325,0.106 ± 0.011,"1-butyl-2,3-dimethyl-1H-imidazolium bis(trifluoromethylsulfonyl)amide"
313,101.325,0.0475 ± 0.0048,"1-butyl-2,3-dimethyl-1H-imidazolium bis(trifluoromethylsulfonyl)amide"
333,101.325,0.0221 ± 0.0022,"1-butyl-2,3-dimethyl-1H-imidazolium bis(trifluoromethylsulfonyl)amide"
353,101.325,0.0122 ± 0.0012,"1-butyl-2,3-dimethyl-1H-imidazolium bis(trifluoromethylsulfonyl)amide"
373,101.325,0.0078 ± 0.00079,"1-butyl-2,3-dimethyl-1H-imidazolium bis(trifluoromethylsulfonyl)amide"
473,101.325,0.0019 ± 0.00019,"1-butyl-2,3-dimethyl-1H-imidazolium bis(trifluoromethylsulfonyl)amide"
573,101.325,0.0009 ± 9.1e-05,"1-butyl-2,3-dimethyl-1H-imidazolium bis(trifluoromethylsulfonyl)amide"
298,101.325,0.102 ± 0.01,1-butyl-3-methylimidazolium bis(perfluoroethylsulfonyl)imide
313,101.325,0.0475 ± 0.0048,1-butyl-3-methylimidazolium bis(perfluoroethylsulfonyl)imide
333,101.325,0.0216 ± 0.0022,1-butyl-3-methylimidazolium bis(perfluoroethylsulfonyl)imide
353,101.325,0.012 ± 0.0012,1-butyl-3-methylimidazolium bis(perfluoroethylsulfonyl)imide
373,101.325,0.00741 ± 0.00075,1-butyl-3-methylimidazolium bis(perfluoroethylsulfonyl)imide
473,101.325,0.00176 ± 0.00018,1-butyl-3-methylimidazolium bis(perfluoroethylsulfonyl)imide
573,101.325,0.000841 ± 8.5e-05,1-butyl-3-methylimidazolium bis(perfluoroethylsulfonyl)imide
298,101.325,0.051 ± 0.0051,1-butyl-3-methylimidazolium bis(trifluoromethylsulfonyl)imide
313,101.325,0.0281 ± 0.0028,1-butyl-3-methylimidazolium bis(trifluoromethylsulfonyl)imide
333,101.325,0.0159 ± 0.0016,1-butyl-3-methylimidazolium bis(trifluoromethylsulfonyl)imide
353,101.325,0.00884 ± 0.00089,1-butyl-3-methylimidazolium bis(trifluoromethylsulfonyl)imide
373,101.325,0.00634 ± 0.00064,1-butyl-3-methylimidazolium bis(trifluoromethylsulfonyl)imide
473,101.325,0.00193 ± 0.00019,1-butyl-3-methylimidazolium bis(trifluoromethylsulfonyl)imide
573,101.325,0.00113 ± 0.00011,1-butyl-3-methylimidazolium bis(trifluoromethylsulfonyl)imide
298,101.325,0.0855 ± 0.0087,1-butyl-1-methylpyrrolidinium bis[(trifluoromethyl)sulfonyl]imide
313,101.325,0.0417 ± 0.0042,1-butyl-1-methylpyrrolidinium bis[(trifluoromethyl)sulfonyl]imide
333,101.325,0.0209 ± 0.0021,1-butyl-1-methylpyrrolidinium bis[(trifluoromethyl)sulfonyl]imide
353,101.325,0.0124 ± 0.0013,1-butyl-1-methylpyrrolidinium bis[(trifluoromethyl)sulfonyl]imide
373,101.325,0.0082 ± 0.00083,1-butyl-1-methylpyrrolidinium bis[(trifluoromethyl)sulfonyl]imide
473,101.325,0.00221 ± 0.00022,1-butyl-1-methylpyrrolidinium bis[(trifluoromethyl)sulfonyl]imide
573,101.325,0.00114 ± 0.00012,1-butyl-1-methylpyrrolidinium bis[(trifluoromethyl)sulfonyl]imide
293.15,100,0.0746 ± 0.0055,"2-ethyl-1,1,3,3-tetramethylguanidinium bis(trifluoromethanesulfonyl)imide"
298.15,100,0.0589 ± 0.0023,"2-ethyl-1,1,3,3-tetramethylguanidinium bis(trifluoromethanesulfonyl)imide"
303.15,100,0.0473 ± 0.0023,"2-ethyl-1,1,3,3-tetramethylguanidinium bis(trifluoromethanesulfonyl)imide"
308.15,100,0.0387 ± 0.0018,"2-ethyl-1,1,3,3-tetramethylguanidinium bis(trifluoromethanesulfonyl)imide"
313.15,100,0.0322 ± 0.0015,"2-ethyl-1,1,3,3-tetramethylguanidinium bis(trifluoromethanesulfonyl)imide"
318.15,100,0.0271 ± 0.0013,"2-ethyl-1,1,3,3-tetramethylguanidinium bis(trifluoromethanesulfonyl)imide"
323.15,100,0.0231 ± 0.0011,"2-ethyl-1,1,3,3-tetramethylguanidinium bis(trifluoromethanesulfonyl)imide"
293.15,100,0.67 ± 0.3,"2-ethyl-1,1,3,3-tetramethylguanidinium ethyl sulfate"
298.15,100,0.44 ± 0.17,"2-ethyl-1,1,3,3-tetramethylguanidinium ethyl sulfate"
303.15,100,0.302 ± 0.095,"2-ethyl-1,1,3,3-tetramethylguanidinium ethyl sulfate"
308.15,100,0.215 ± 0.054,"2-ethyl-1,1,3,3-tetramethylguanidinium ethyl sulfate"
313.15,100,0.157 ± 0.031,"2-ethyl-1,1,3,3-tetramethylguanidinium ethyl sulfate"
318.15,100,0.118 ± 0.018,"2-ethyl-1,1,3,3-tetramethylguanidinium ethyl sulfate"
323.15,100,0.0912 ± 0.0096,"2-ethyl-1,1,3,3-tetramethylguanidinium ethyl sulfate"
288.2,101.325,1.018 ± 0.21,1-hexyl-3-methylimidazolium hexafluorophosphate
298.2,101.325,0.61 ± 0.1,1-hexyl-3-methylimidazolium hexafluorophosphate
308.2,101.325,0.345 ± 0.048,1-hexyl-3-methylimidazolium hexafluorophosphate
318.2,101.325,0.215 ± 0.031,1-hexyl-3-methylimidazolium hexafluorophosphate
328.2,101.325,0.152 ± 0.026,1-hexyl-3-methylimidazolium hexafluorophosphate
338.2,101.325,0.113 ± 0.024,1-hexyl-3-methylimidazolium hexafluorophosphate
348.2,101.325,0.087 ± 0.024,1-hexyl-3-methylimidazolium hexafluorophosphate
323.15,101.325,95 ± 19,1-(2-cyanoethyl)-3-(phenylmethyl)-1H-imidazolium chloride
328.15,101.325,42.7 ± 7.8,1-(2-cyanoethyl)-3-(phenylmethyl)-1H-imidazolium chloride
333.15,101.325,20.5 ± 3.3,1-(2-cyanoethyl)-3-(phenylmethyl)-1H-imidazolium chloride
338.15,101.325,10.4 ± 1.5,1-(2-cyanoethyl)-3-(phenylmethyl)-1H-imidazolium chloride
343.15,101.325,5.635 ± 0.72,1-(2-cyanoethyl)-3-(phenylmethyl)-1H-imidazolium chloride
348.15,101.325,3.19 ± 0.36,1-(2-cyanoethyl)-3-(phenylmethyl)-1H-imidazolium chloride
353.15,101.325,1.958 ± 0.19,1-(2-cyanoethyl)-3-(phenylmethyl)-1H-imidazolium chloride
303.15,101,0.5 ± 0.15,1-hexyl-3-methylimidazolium hexafluorophosphate
308.15,101,0.36 ± 0.11,1-hexyl-3-methylimidazolium hexafluorophosphate
313.15,101,0.273 ± 0.083,1-hexyl-3-methylimidazolium hexafluorophosphate
318.15,101,0.208 ± 0.063,1-hexyl-3-methylimidazolium hexafluorophosphate
323.15,101,0.162 ± 0.049,1-hexyl-3-methylimidazolium hexafluorophosphate
328.15,101,0.128 ± 0.038,1-hexyl-3-methylimidazolium hexafluorophosphate
333.15,101,0.102 ± 0.031,1-hexyl-3-methylimidazolium hexafluorophosphate
303.15,101,0.189 ± 0.057,1-hexyl-3-methylimidazolium tetrafluoroborate
308.15,101,0.145 ± 0.044,1-hexyl-3-methylimidazolium tetrafluoroborate
313.15,101,0.114 ± 0.034,1-hexyl-3-methylimidazolium tetrafluoroborate
318.15,101,0.09 ± 0.027,1-hexyl-3-methylimidazolium tetrafluoroborate
323.15,101,0.073 ± 0.022,1-hexyl-3-methylimidazolium tetrafluoroborate
328.15,101,0.06 ± 0.018,1-hexyl-3-methylimidazolium tetrafluoroborate
333.15,101,0.049 ± 0.015,1-hexyl-3-methylimidazolium tetrafluoroborate
303.15,101,0.258 ± 0.078,1-methyl-3-octylimidazolium tetrafluoroborate
308.15,101,0.194 ± 0.059,1-methyl-3-octylimidazolium tetrafluoroborate
313.15,101,0.149 ± 0.045,1-methyl-3-octylimidazolium tetrafluoroborate
318.15,101,0.116 ± 0.035,1-methyl-3-octylimidazolium tetrafluoroborate
323.15,101,0.092 ± 0.028,1-methyl-3-octylimidazolium tetrafluoroborate
328.15,101,0.074 ± 0.022,1-methyl-3-octylimidazolium tetrafluoroborate
333.15,101,0.061 ± 0.018,1-methyl-3-octylimidazolium tetrafluoroborate
333.15,101.325,0.107 ± 0.011,1-butyl-1-methylpiperidinium trifluoromethanesulfonate
338.15,101.325,0.0846 ± 0.0086,1-butyl-1-methylpiperidinium trifluoromethanesulfonate
343.15,101.325,0.0678 ± 0.0068,1-butyl-1-methylpiperidinium trifluoromethanesulfonate
348.15,101.325,0.0552 ± 0.0055,1-butyl-1-methylpiperidinium trifluoromethanesulfonate
353.15,101.325,0.0456 ± 0.0046,1-butyl-1-methylpiperidinium trifluoromethanesulfonate
358.15,101.325,0.038 ± 0.0038,1-butyl-1-methylpiperidinium trifluoromethanesulfonate
363.15,101.325,0.032 ± 0.0032,1-butyl-1-methylpiperidinium trifluoromethanesulfonate
293.15,100,0.0542 ± 0.0011,1-methyl-3-propylimidazolium bis[(trifluoromethyl)sulfonyl]imide
298.15,100,0.04394 ± 0.0009,1-methyl-3-propylimidazolium bis[(trifluoromethyl)sulfonyl]imide
303.15,100,0.03592 ± 0.00074,1-methyl-3-propylimidazolium bis[(trifluoromethyl)sulfonyl]imide
308.15,100,0.03 ± 0.00062,1-methyl-3-propylimidazolium bis[(trifluoromethyl)sulfonyl]imide
313.15,100,0.02532 ± 0.00052,1-methyl-3-propylimidazolium bis[(trifluoromethyl)sulfonyl]imide
318.15,100,0.02158 ± 0.00044,1-methyl-3-propylimidazolium bis[(trifluoromethyl)sulfonyl]imide
323.15,100,0.01882 ± 0.00039,1-methyl-3-propylimidazolium bis[(trifluoromethyl)sulfonyl]imide
293.15,100,0.0893 ± 0.002,"1-ethyl-2,3-dimethylimidazolium bis[(trifluoromethyl)sulfonyl]imide"
298.15,100,0.0708 ± 0.0015,"1-ethyl-2,3-dimethylimidazolium bis[(trifluoromethyl)sulfonyl]imide"
303.15,100,0.057 ± 0.0012,"1-ethyl-2,3-dimethylimidazolium bis[(trifluoromethyl)sulfonyl]imide"
308.15,100,0.0466 ± 0.00098,"1-ethyl-2,3-dimethylimidazolium bis[(trifluoromethyl)sulfonyl]imide"
313.15,100,0.03862 ± 0.00081,"1-ethyl-2,3-dimethylimidazolium bis[(trifluoromethyl)sulfonyl]imide"
318.15,100,0.03233 ± 0.00068,"1-ethyl-2,3-dimethylimidazolium bis[(trifluoromethyl)sulfonyl]imide"
323.15,100,0.02706 ± 0.00057,"1-ethyl-2,3-dimethylimidazolium bis[(trifluoromethyl)sulfonyl]imide"
293.15,100,0.1336 ± 0.0034,"1-butyl-2,3-dimethyl-1H-imidazolium bis(trifluoromethylsulfonyl)amide"
298.15,100,0.1013 ± 0.0024,"1-butyl-2,3-dimethyl-1H-imidazolium bis(trifluoromethylsulfonyl)amide"
303.15,100,0.0779 ± 0.0017,"1-butyl-2,3-dimethyl-1H-imidazolium bis(trifluoromethylsulfonyl)amide"
