,NAME_CAT,SMILE_cation,NAME_ANI,SMILE_anion,T,P,Viscosity,Reference
82,1-butyl-3-methylimidazolium ,CCCCN1C=C[N+](=C1)C,bis(perfluoroethylsulfonyl)imide,C(C(F)(F)S(=O)(=O)[N-]S(=O)(=O)C(C(F)(F)F)(F)F)(F)(F)F,353.15,101,0.01474,"Nazet, A.; Sokolov, S.; Sonnleitner, T.; Makino, T.; Kanakubo, M.; Buchner, R. (2015) J. Chem. Eng. Data 60(8), 2400-2411."
83,1-butyl-3-methylimidazolium ,CCCCN1C=C[N+](=C1)C,bis(perfluoroethylsulfonyl)imide,C(C(F)(F)S(=O)(=O)[N-]S(=O)(=O)C(C(F)(F)F)(F)F)(F)(F)F,363.15,101,0.01148,"Nazet, A.; Sokolov, S.; Sonnleitner, T.; Makino, T.; Kanakubo, M.; Buchner, R. (2015) J. Chem. Eng. Data 60(8), 2400-2411."
84,"1-butyl-2,3-dimethyl-1H-imidazolium ",CCCC[NH+]1C=CN(C1C)C,bis(trifluoromethylsulfonyl)amide,C(F)(F)(F)S(=O)(=O)[N-]S(=O)(=O)C(F)(F)F,273.15,101.325,0.519,"Gacino, F. M.; Regueira, T.; Lugo, L.; Comunas, M. J. P.; Fernandez, J. (2011) J. Chem. Eng. Data 56(12), 4984-4999."
85,"1-butyl-2,3-dimethyl-1H-imidazolium ",CCCC[NH+]1C=CN(C1C)C,bis(trifluoromethylsulfonyl)amide,C(F)(F)(F)S(=O)(=O)[N-]S(=O)(=O)C(F)(F)F,278.15,101.325,0.353,"Gacino, F. M.; Regueira, T.; Lugo, L.; Comunas, M. J. P.; Fernandez, J. (2011) J. Chem. Eng. Data 56(12), 4984-4999."
86,"1-butyl-2,3-dimethyl-1H-imidazolium ",CCCC[NH+]1C=CN(C1C)C,bis(trifluoromethylsulfonyl)amide,C(F)(F)(F)S(=O)(=O)[N-]S(=O)(=O)C(F)(F)F,283.15,101.325,0.2493,"Gacino, F. M.; Regueira, T.; Lugo, L.; Comunas, M. J. P.; Fernandez, J. (2011) J. Chem. Eng. Data 56(12), 4984-4999."
87,"1-butyl-2,3-dimethyl-1H-imidazolium ",CCCC[NH+]1C=CN(C1C)C,bis(trifluoromethylsulfonyl)amide,C(F)(F)(F)S(=O)(=O)[N-]S(=O)(=O)C(F)(F)F,288.15,101.325,0.1805,"Gacino, F. M.; Regueira, T.; Lugo, L.; Comunas, M. J. P.; Fernandez, J. (2011) J. Chem. Eng. Data 56(12), 4984-4999."
88,"1-butyl-2,3-dimethyl-1H-imidazolium ",CCCC[NH+]1C=CN(C1C)C,bis(trifluoromethylsulfonyl)amide,C(F)(F)(F)S(=O)(=O)[N-]S(=O)(=O)C(F)(F)F,293.15,101.325,0.1342,"Gacino, F. M.; Regueira, T.; Lugo, L.; Comunas, M. J. P.; Fernandez, J. (2011) J. Chem. Eng. Data 56(12), 4984-4999."
89,"1-butyl-2,3-dimethyl-1H-imidazolium ",CCCC[NH+]1C=CN(C1C)C,bis(trifluoromethylsulfonyl)amide,C(F)(F)(F)S(=O)(=O)[N-]S(=O)(=O)C(F)(F)F,298.15,101.325,0.1022,"Gacino, F. M.; Regueira, T.; Lugo, L.; Comunas, M. J. P.; Fernandez, J. (2011) J. Chem. Eng. Data 56(12), 4984-4999."
90,"1-butyl-2,3-dimethyl-1H-imidazolium ",CCCC[NH+]1C=CN(C1C)C,bis(trifluoromethylsulfonyl)amide,C(F)(F)(F)S(=O)(=O)[N-]S(=O)(=O)C(F)(F)F,303.15,101.325,0.0795,"Gacino, F. M.; Regueira, T.; Lugo, L.; Comunas, M. J. P.; Fernandez, J. (2011) J. Chem. Eng. Data 56(12), 4984-4999."
91,"1-butyl-2,3-dimethyl-1H-imidazolium ",CCCC[NH+]1C=CN(C1C)C,bis(trifluoromethylsulfonyl)amide,C(F)(F)(F)S(=O)(=O)[N-]S(=O)(=O)C(F)(F)F,308.15,101.325,0.063,"Gacino, F. M.; Regueira, T.; Lugo, L.; Comunas, M. J. P.; Fernandez, J. (2011) J. Chem. Eng. Data 56(12), 4984-4999."
92,"1-butyl-2,3-dimethyl-1H-imidazolium ",CCCC[NH+]1C=CN(C1C)C,bis(trifluoromethylsulfonyl)amide,C(F)(F)(F)S(=O)(=O)[N-]S(=O)(=O)C(F)(F)F,313.15,101.325,0.0508,"Gacino, F. M.; Regueira, T.; Lugo, L.; Comunas, M. J. P.; Fernandez, J. (2011) J. Chem. Eng. Data 56(12), 4984-4999."
93,"1-butyl-2,3-dimethyl-1H-imidazolium ",CCCC[NH+]1C=CN(C1C)C,bis(trifluoromethylsulfonyl)amide,C(F)(F)(F)S(=O)(=O)[N-]S(=O)(=O)C(F)(F)F,318.15,101.325,0.04153,"Gacino, F. M.; Regueira, T.; Lugo, L.; Comunas, M. J. P.; Fernandez, J. (2011) J. Chem. Eng. Data 56(12), 4984-4999."
94,"1-butyl-2,3-dimethyl-1H-imidazolium ",CCCC[NH+]1C=CN(C1C)C,bis(trifluoromethylsulfonyl)amide,C(F)(F)(F)S(=O)(=O)[N-]S(=O)(=O)C(F)(F)F,323.15,101.325,0.03445,"Gacino, F. M.; Regueira, T.; Lugo, L.; Comunas, M. J. P.; Fernandez, J. (2011) J. Chem. Eng. Data 56(12), 4984-4999."
95,"1-butyl-2,3-dimethyl-1H-imidazolium ",CCCC[NH+]1C=CN(C1C)C,bis(trifluoromethylsulfonyl)amide,C(F)(F)(F)S(=O)(=O)[N-]S(=O)(=O)C(F)(F)F,328.15,101.325,0.02891,"Gacino, F. M.; Regueira, T.; Lugo, L.; Comunas, M. J. P.; Fernandez, J. (2011) J. Chem. Eng. Data 56(12), 4984-4999."
96,"1-butyl-2,3-dimethyl-1H-imidazolium ",CCCC[NH+]1C=CN(C1C)C,bis(trifluoromethylsulfonyl)amide,C(F)(F)(F)S(=O)(=O)[N-]S(=O)(=O)C(F)(F)F,333.15,101.325,0.02454,"Gacino, F. M.; Regueira, T.; Lugo, L.; Comunas, M. J. P.; Fernandez, J. (2011) J. Chem. Eng. Data 56(12), 4984-4999."
97,"1-butyl-2,3-dimethyl-1H-imidazolium ",CCCC[NH+]1C=CN(C1C)C,bis(trifluoromethylsulfonyl)amide,C(F)(F)(F)S(=O)(=O)[N-]S(=O)(=O)C(F)(F)F,338.15,101.325,0.02103,"Gacino, F. M.; Regueira, T.; Lugo, L.; Comunas, M. J. P.; Fernandez, J. (2011) J. Chem. Eng. Data 56(12), 4984-4999."
98,"1-butyl-2,3-dimethyl-1H-imidazolium ",CCCC[NH+]1C=CN(C1C)C,bis(trifluoromethylsulfonyl)amide,C(F)(F)(F)S(=O)(=O)[N-]S(=O)(=O)C(F)(F)F,343.15,101.325,0.01817,"Gacino, F. M.; Regueira, T.; Lugo, L.; Comunas, M. J. P.; Fernandez, J. (2011) J. Chem. Eng. Data 56(12), 4984-4999."
99,"1-butyl-2,3-dimethyl-1H-imidazolium ",CCCC[NH+]1C=CN(C1C)C,bis(trifluoromethylsulfonyl)amide,C(F)(F)(F)S(=O)(=O)[N-]S(=O)(=O)C(F)(F)F,348.15,101.325,0.01583,"Gacino, F. M.; Regueira, T.; Lugo, L.; Comunas, M. J. P.; Fernandez, J. (2011) J. Chem. Eng. Data 56(12), 4984-4999."
100,"1-butyl-2,3-dimethyl-1H-imidazolium ",CCCC[NH+]1C=CN(C1C)C,bis(trifluoromethylsulfonyl)amide,C(F)(F)(F)S(=O)(=O)[N-]S(=O)(=O)C(F)(F)F,353.15,101.325,0.0139,"Gacino, F. M.; Regueira, T.; Lugo, L.; Comunas, M. J. P.; Fernandez, J. (2011) J. Chem. Eng. Data 56(12), 4984-4999."
101,"1-butyl-2,3-dimethyl-1H-imidazolium ",CCCC[NH+]1C=CN(C1C)C,bis(trifluoromethylsulfonyl)amide,C(F)(F)(F)S(=O)(=O)[N-]S(=O)(=O)C(F)(F)F,358.15,101.325,0.0123,"Gacino, F. M.; Regueira, T.; Lugo, L.; Comunas, M. J. P.; Fernandez, J. (2011) J. Chem. Eng. Data 56(12), 4984-4999."
102,"1-butyl-2,3-dimethyl-1H-imidazolium ",CCCC[NH+]1C=CN(C1C)C,bis(trifluoromethylsulfonyl)amide,C(F)(F)(F)S(=O)(=O)[N-]S(=O)(=O)C(F)(F)F,363.15,101.325,0.01094,"Gacino, F. M.; Regueira, T.; Lugo, L.; Comunas, M. J. P.; Fernandez, J. (2011) J. Chem. Eng. Data 56(12), 4984-4999."
103,"1-butyl-2,3-dimethyl-1H-imidazolium ",CCCC[NH+]1C=CN(C1C)C,bis(trifluoromethylsulfonyl)amide,C(F)(F)(F)S(=O)(=O)[N-]S(=O)(=O)C(F)(F)F,368.15,101.325,0.00979,"Gacino, F. M.; Regueira, T.; Lugo, L.; Comunas, M. J. P.; Fernandez, J. (2011) J. Chem. Eng. Data 56(12), 4984-4999."
104,"1-butyl-2,3-dimethyl-1H-imidazolium ",CCCC[NH+]1C=CN(C1C)C,bis(trifluoromethylsulfonyl)amide,C(F)(F)(F)S(=O)(=O)[N-]S(=O)(=O)C(F)(F)F,373.15,101.325,0.00881,"Gacino, F. M.; Regueira, T.; Lugo, L.; Comunas, M. J. P.; Fernandez, J. (2011) J. Chem. Eng. Data 56(12), 4984-4999."
105,1-butyl-3-methylimidazolium ,CCCCN1C=C[N+](=C1)C,bis(trifluoromethylsulfonyl)imide,C(F)(F)(F)S(=O)(=O)[N-]S(=O)(=O)C(F)(F)F,278.15,101.325,0.143,"Salgado, J.; Regueira, T.; Lugo, L.; Vijande, J.; Fernandez, J.; Garcia, J. (2014) J. Chem. Thermodyn. 70, 101-110."
106,1-butyl-3-methylimidazolium ,CCCCN1C=C[N+](=C1)C,bis(trifluoromethylsulfonyl)imide,C(F)(F)(F)S(=O)(=O)[N-]S(=O)(=O)C(F)(F)F,283.15,101.325,0.107,"Salgado, J.; Regueira, T.; Lugo, L.; Vijande, J.; Fernandez, J.; Garcia, J. (2014) J. Chem. Thermodyn. 70, 101-110."
107,1-butyl-3-methylimidazolium ,CCCCN1C=C[N+](=C1)C,bis(trifluoromethylsulfonyl)imide,C(F)(F)(F)S(=O)(=O)[N-]S(=O)(=O)C(F)(F)F,288.15,101.325,0.0824,"Salgado, J.; Regueira, T.; Lugo, L.; Vijande, J.; Fernandez, J.; Garcia, J. (2014) J. Chem. Thermodyn. 70, 101-110."
108,1-butyl-3-methylimidazolium ,CCCCN1C=C[N+](=C1)C,bis(trifluoromethylsulfonyl)imide,C(F)(F)(F)S(=O)(=O)[N-]S(=O)(=O)C(F)(F)F,293.15,101.325,0.0646,"Salgado, J.; Regueira, T.; Lugo, L.; Vijande, J.; Fernandez, J.; Garcia, J. (2014) J. Chem. Thermodyn. 70, 101-110."
109,1-butyl-3-methylimidazolium ,CCCCN1C=C[N+](=C1)C,bis(trifluoromethylsulfonyl)imide,C(F)(F)(F)S(=O)(=O)[N-]S(=O)(=O)C(F)(F)F,298.15,101.325,0.0516,"Salgado, J.; Regueira, T.; Lugo, L.; Vijande, J.; Fernandez, J.; Garcia, J. (2014) J. Chem. Thermodyn. 70, 101-110."
110,1-butyl-3-methylimidazolium ,CCCCN1C=C[N+](=C1)C,bis(trifluoromethylsulfonyl)imide,C(F)(F)(F)S(=O)(=O)[N-]S(=O)(=O)C(F)(F)F,303.15,101.325,0.0419,"Salgado, J.; Regueira, T.; Lugo, L.; Vijande, J.; Fernandez, J.; Garcia, J. (2014) J. Chem. Thermodyn. 70, 101-110."
111,1-butyl-3-methylimidazolium ,CCCCN1C=C[N+](=C1)C,bis(trifluoromethylsulfonyl)imide,C(F)(F)(F)S(=O)(=O)[N-]S(=O)(=O)C(F)(F)F,308.15,101.325,0.0346,"Salgado, J.; Regueira, T.; Lugo, L.; Vijande, J.; Fernandez, J.; Garcia, J. (2014) J. Chem. Thermodyn. 70, 101-110."
112,1-butyl-3-methylimidazolium ,CCCCN1C=C[N+](=C1)C,bis(trifluoromethylsulfonyl)imide,C(F)(F)(F)S(=O)(=O)[N-]S(=O)(=O)C(F)(F)F,313.15,101.325,0.0289,"Salgado, J.; Regueira, T.; Lugo, L.; Vijande, J.; Fernandez, J.; Garcia, J. (2014) J. Chem. Thermodyn. 70, 101-110."
113,1-butyl-3-methylimidazolium ,CCCCN1C=C[N+](=C1)C,bis(trifluoromethylsulfonyl)imide,C(F)(F)(F)S(=O)(=O)[N-]S(=O)(=O)C(F)(F)F,318.15,101.325,0.0244,"Salgado, J.; Regueira, T.; Lugo, L.; Vijande, J.; Fernandez, J.; Garcia, J. (2014) J. Chem. Thermodyn. 70, 101-110."
114,1-butyl-3-methylimidazolium ,CCCCN1C=C[N+](=C1)C,bis(trifluoromethylsulfonyl)imide,C(F)(F)(F)S(=O)(=O)[N-]S(=O)(=O)C(F)(F)F,323.15,101.325,0.0209,"Salgado, J.; Regueira, T.; Lugo, L.; Vijande, J.; Fernandez, J.; Garcia, J. (2014) J. Chem. Thermodyn. 70, 101-110."
115,1-butyl-3-methylimidazolium ,CCCCN1C=C[N+](=C1)C,bis(trifluoromethylsulfonyl)imide,C(F)(F)(F)S(=O)(=O)[N-]S(=O)(=O)C(F)(F)F,328.15,101.325,0.018,"Salgado, J.; Regueira, T.; Lugo, L.; Vijande, J.; Fernandez, J.; Garcia, J. (2014) J. Chem. Thermodyn. 70, 101-110."
116,1-butyl-3-methylimidazolium ,CCCCN1C=C[N+](=C1)C,bis(trifluoromethylsulfonyl)imide,C(F)(F)(F)S(=O)(=O)[N-]S(=O)(=O)C(F)(F)F,333.15,101.325,0.0157,"Salgado, J.; Regueira, T.; Lugo, L.; Vijande, J.; Fernandez, J.; Garcia, J. (2014) J. Chem. Thermodyn. 70, 101-110."
117,1-butyl-3-methylimidazolium ,CCCCN1C=C[N+](=C1)C,bis(trifluoromethylsulfonyl)imide,C(F)(F)(F)S(=O)(=O)[N-]S(=O)(=O)C(F)(F)F,338.15,101.325,0.0137,"Salgado, J.; Regueira, T.; Lugo, L.; Vijande, J.; Fernandez, J.; Garcia, J. (2014) J. Chem. Thermodyn. 70, 101-110."
118,1-butyl-3-methylimidazolium ,CCCCN1C=C[N+](=C1)C,bis(trifluoromethylsulfonyl)imide,C(F)(F)(F)S(=O)(=O)[N-]S(=O)(=O)C(F)(F)F,343.15,101.325,0.0121,"Salgado, J.; Regueira, T.; Lugo, L.; Vijande, J.; Fernandez, J.; Garcia, J. (2014) J. Chem. Thermodyn. 70, 101-110."
119,1-butyl-3-methylimidazolium ,CCCCN1C=C[N+](=C1)C,bis(trifluoromethylsulfonyl)imide,C(F)(F)(F)S(=O)(=O)[N-]S(=O)(=O)C(F)(F)F,348.15,101.325,0.0108,"Salgado, J.; Regueira, T.; Lugo, L.; Vijande, J.; Fernandez, J.; Garcia, J. (2014) J. Chem. Thermodyn. 70, 101-110."
120,1-butyl-3-methylimidazolium ,CCCCN1C=C[N+](=C1)C,bis(trifluoromethylsulfonyl)imide,C(F)(F)(F)S(=O)(=O)[N-]S(=O)(=O)C(F)(F)F,353.15,101.325,0.00968,"Salgado, J.; Regueira, T.; Lugo, L.; Vijande, J.; Fernandez, J.; Garcia, J. (2014) J. Chem. Thermodyn. 70, 101-110."
121,1-butyl-3-methylimidazolium ,CCCCN1C=C[N+](=C1)C,bis(trifluoromethylsulfonyl)imide,C(F)(F)(F)S(=O)(=O)[N-]S(=O)(=O)C(F)(F)F,358.15,101.325,0.00871,"Salgado, J.; Regueira, T.; Lugo, L.; Vijande, J.; Fernandez, J.; Garcia, J. (2014) J. Chem. Thermodyn. 70, 101-110."
122,1-butyl-3-methylimidazolium ,CCCCN1C=C[N+](=C1)C,bis(trifluoromethylsulfonyl)imide,C(F)(F)(F)S(=O)(=O)[N-]S(=O)(=O)C(F)(F)F,363.15,101.325,0.00788,"Salgado, J.; Regueira, T.; Lugo, L.; Vijande, J.; Fernandez, J.; Garcia, J. (2014) J. Chem. Thermodyn. 70, 101-110."
123,1-butyl-3-methylimidazolium ,CCCCN1C=C[N+](=C1)C,bis(trifluoromethylsulfonyl)imide,C(F)(F)(F)S(=O)(=O)[N-]S(=O)(=O)C(F)(F)F,368.15,101.325,0.00717,"Salgado, J.; Regueira, T.; Lugo, L.; Vijande, J.; Fernandez, J.; Garcia, J. (2014) J. Chem. Thermodyn. 70, 101-110."
124,1-butyl-3-methylimidazolium ,CCCCN1C=C[N+](=C1)C,bis(trifluoromethylsulfonyl)imide,C(F)(F)(F)S(=O)(=O)[N-]S(=O)(=O)C(F)(F)F,373.15,101.325,0.00655,"Salgado, J.; Regueira, T.; Lugo, L.; Vijande, J.; Fernandez, J.; Garcia, J. (2014) J. Chem. Thermodyn. 70, 101-110."
125,1-ethyl-3-methylimidazolium,CCN1C=C[N+](=C1)C,bis[(trifluoromethyl)sulfonyl]imide,C(F)(F)(F)S(=O)(=O)[N-]S(=O)(=O)C(F)(F)F,278,101.325,0.076,"Tariq, M.; Carvalho, P.; Coutinho, J. A. P.; Marrucho, I. M.; Lopes, J. N. C.; Rebelo, L. P. N. (2011) Fluid Phase Equilib. 301(1), 22-32."
126,1-ethyl-3-methylimidazolium,CCN1C=C[N+](=C1)C,bis[(trifluoromethyl)sulfonyl]imide,C(F)(F)(F)S(=O)(=O)[N-]S(=O)(=O)C(F)(F)F,283,101.325,0.0601,"Tariq, M.; Carvalho, P.; Coutinho, J. A. P.; Marrucho, I. M.; Lopes, J. N. C.; Rebelo, L. P. N. (2011) Fluid Phase Equilib. 301(1), 22-32."
127,1-ethyl-3-methylimidazolium,CCN1C=C[N+](=C1)C,bis[(trifluoromethyl)sulfonyl]imide,C(F)(F)(F)S(=O)(=O)[N-]S(=O)(=O)C(F)(F)F,288,101.325,0.0485,"Tariq, M.; Carvalho, P.; Coutinho, J. A. P.; Marrucho, I. M.; Lopes, J. N. C.; Rebelo, L. P. N. (2011) Fluid Phase Equilib. 301(1), 22-32."
128,1-ethyl-3-methylimidazolium,CCN1C=C[N+](=C1)C,bis[(trifluoromethyl)sulfonyl]imide,C(F)(F)(F)S(=O)(=O)[N-]S(=O)(=O)C(F)(F)F,293,101.325,0.0397,"Tariq, M.; Carvalho, P.; Coutinho, J. A. P.; Marrucho, I. M.; Lopes, J. N. C.; Rebelo, L. P. N. (2011) Fluid Phase Equilib. 301(1), 22-32."
129,1-ethyl-3-methylimidazolium,CCN1C=C[N+](=C1)C,bis[(trifluoromethyl)sulfonyl]imide,C(F)(F)(F)S(=O)(=O)[N-]S(=O)(=O)C(F)(F)F,298,101.325,0.033,"Tariq, M.; Carvalho, P.; Coutinho, J. A. P.; Marrucho, I. M.; Lopes, J. N. C.; Rebelo, L. P. N. (2011) Fluid Phase Equilib. 301(1), 22-32."
130,1-ethyl-3-methylimidazolium,CCN1C=C[N+](=C1)C,bis[(trifluoromethyl)sulfonyl]imide,C(F)(F)(F)S(=O)(=O)[N-]S(=O)(=O)C(F)(F)F,303,101.325,0.0278,"Tariq, M.; Carvalho, P.; Coutinho, J. A. P.; Marrucho, I. M.; Lopes, J. N. C.; Rebelo, L. P. N. (2011) Fluid Phase Equilib. 301(1), 22-32."
131,1-ethyl-3-methylimidazolium,CCN1C=C[N+](=C1)C,bis[(trifluoromethyl)sulfonyl]imide,C(F)(F)(F)S(=O)(=O)[N-]S(=O)(=O)C(F)(F)F,308,101.325,0.0237,"Tariq, M.; Carvalho, P.; Coutinho, J. A. P.; Marrucho, I. M.; Lopes, J. N. C.; Rebelo, L. P. N. (2011) Fluid Phase Equilib. 301(1), 22-32."
132,1-ethyl-3-methylimidazolium,CCN1C=C[N+](=C1)C,bis[(trifluoromethyl)sulfonyl]imide,C(F)(F)(F)S(=O)(=O)[N-]S(=O)(=O)C(F)(F)F,313,101.325,0.0204,"Tariq, M.; Carvalho, P.; Coutinho, J. A. P.; Marrucho, I. M.; Lopes, J. N. C.; Rebelo, L. P. N. (2011) Fluid Phase Equilib. 301(1), 22-32."
133,1-ethyl-3-methylimidazolium,CCN1C=C[N+](=C1)C,bis[(trifluoromethyl)sulfonyl]imide,C(F)(F)(F)S(=O)(=O)[N-]S(=O)(=O)C(F)(F)F,318,101.325,0.01769,"Tariq, M.; Carvalho, P.; Coutinho, J. A. P.; Marrucho, I. M.; Lopes, J. N. C.; Rebelo, L. P. N. (2011) Fluid Phase Equilib. 301(1), 22-32."
134,1-ethyl-3-methylimidazolium,CCN1C=C[N+](=C1)C,bis[(trifluoromethyl)sulfonyl]imide,C(F)(F)(F)S(=O)(=O)[N-]S(=O)(=O)C(F)(F)F,323,101.325,0.0155,"Tariq, M.; Carvalho, P.; Coutinho, J. A. P.; Marrucho, I. M.; Lopes, J. N. C.; Rebelo, L. P. N. (2011) Fluid Phase Equilib. 301(1), 22-32."
135,1-ethyl-3-methylimidazolium,CCN1C=C[N+](=C1)C,bis[(trifluoromethyl)sulfonyl]imide,C(F)(F)(F)S(=O)(=O)[N-]S(=O)(=O)C(F)(F)F,328,101.325,0.01368,"Tariq, M.; Carvalho, P.; Coutinho, J. A. P.; Marrucho, I. M.; Lopes, J. N. C.; Rebelo, L. P. N. (2011) Fluid Phase Equilib. 301(1), 22-32."
136,1-ethyl-3-methylimidazolium,CCN1C=C[N+](=C1)C,bis[(trifluoromethyl)sulfonyl]imide,C(F)(F)(F)S(=O)(=O)[N-]S(=O)(=O)C(F)(F)F,333,101.325,0.01216,"Tariq, M.; Carvalho, P.; Coutinho, J. A. P.; Marrucho, I. M.; Lopes, J. N. C.; Rebelo, L. P. N. (2011) Fluid Phase Equilib. 301(1), 22-32."
137,1-ethyl-3-methylimidazolium,CCN1C=C[N+](=C1)C,bis[(trifluoromethyl)sulfonyl]imide,C(F)(F)(F)S(=O)(=O)[N-]S(=O)(=O)C(F)(F)F,338,101.325,0.01087,"Tariq, M.; Carvalho, P.; Coutinho, J. A. P.; Marrucho, I. M.; Lopes, J. N. C.; Rebelo, L. P. N. (2011) Fluid Phase Equilib. 301(1), 22-32."
138,1-ethyl-3-methylimidazolium,CCN1C=C[N+](=C1)C,bis[(trifluoromethyl)sulfonyl]imide,C(F)(F)(F)S(=O)(=O)[N-]S(=O)(=O)C(F)(F)F,343,101.325,0.00978,"Tariq, M.; Carvalho, P.; Coutinho, J. A. P.; Marrucho, I. M.; Lopes, J. N. C.; Rebelo, L. P. N. (2011) Fluid Phase Equilib. 301(1), 22-32."
139,1-ethyl-3-methylimidazolium,CCN1C=C[N+](=C1)C,bis[(trifluoromethyl)sulfonyl]imide,C(F)(F)(F)S(=O)(=O)[N-]S(=O)(=O)C(F)(F)F,348,101.325,0.00885,"Tariq, M.; Carvalho, P.; Coutinho, J. A. P.; Marrucho, I. M.; Lopes, J. N. C.; Rebelo, L. P. N. (2011) Fluid Phase Equilib. 301(1), 22-32."
140,1-ethyl-3-methylimidazolium,CCN1C=C[N+](=C1)C,bis[(trifluoromethyl)sulfonyl]imide,C(F)(F)(F)S(=O)(=O)[N-]S(=O)(=O)C(F)(F)F,353,101.325,0.00804,"Tariq, M.; Carvalho, P.; Coutinho, J. A. P.; Marrucho, I. M.; Lopes, J. N. C.; Rebelo, L. P. N. (2011) Fluid Phase Equilib. 301(1), 22-32."
141,1-ethyl-3-methylimidazolium,CCN1C=C[N+](=C1)C,bis[(trifluoromethyl)sulfonyl]imide,C(F)(F)(F)S(=O)(=O)[N-]S(=O)(=O)C(F)(F)F,358,101.325,0.00734,"Tariq, M.; Carvalho, P.; Coutinho, J. A. P.; Marrucho, I. M.; Lopes, J. N. C.; Rebelo, L. P. N. (2011) Fluid Phase Equilib. 301(1), 22-32."
142,"1,2-dimethyl-3-propylimidazolium ",CCCN1C=C[N+](=C1C)C,bis[(trifluoromethyl)sulfonyl]imide,C(F)(F)(F)S(=O)(=O)[N-]S(=O)(=O)C(F)(F)F,290,101.325,0.131,"Fletcher, S. I.; Sillars, F. B.; Hudson, N. E.; Hall, P. J. (2010) J. Chem. Eng. Data 55(2), 778-782."
143,"1,2-dimethyl-3-propylimidazolium ",CCCN1C=C[N+](=C1C)C,bis[(trifluoromethyl)sulfonyl]imide,C(F)(F)(F)S(=O)(=O)[N-]S(=O)(=O)C(F)(F)F,295,101.325,0.106,"Fletcher, S. I.; Sillars, F. B.; Hudson, N. E.; Hall, P. J. (2010) J. Chem. Eng. Data 55(2), 778-782."
144,"1,2-dimethyl-3-propylimidazolium ",CCCN1C=C[N+](=C1C)C,bis[(trifluoromethyl)sulfonyl]imide,C(F)(F)(F)S(=O)(=O)[N-]S(=O)(=O)C(F)(F)F,300,101.325,0.085,"Fletcher, S. I.; Sillars, F. B.; Hudson, N. E.; Hall, P. J. (2010) J. Chem. Eng. Data 55(2), 778-782."
145,"1,2-dimethyl-3-propylimidazolium ",CCCN1C=C[N+](=C1C)C,bis[(trifluoromethyl)sulfonyl]imide,C(F)(F)(F)S(=O)(=O)[N-]S(=O)(=O)C(F)(F)F,305,101.325,0.069,"Fletcher, S. I.; Sillars, F. B.; Hudson, N. E.; Hall, P. J. (2010) J. Chem. Eng. Data 55(2), 778-782."
146,"1,2-dimethyl-3-propylimidazolium ",CCCN1C=C[N+](=C1C)C,bis[(trifluoromethyl)sulfonyl]imide,C(F)(F)(F)S(=O)(=O)[N-]S(=O)(=O)C(F)(F)F,310,101.325,0.058,"Fletcher, S. I.; Sillars, F. B.; Hudson, N. E.; Hall, P. J. (2010) J. Chem. Eng. Data 55(2), 778-782."
147,"1,2-dimethyl-3-propylimidazolium ",CCCN1C=C[N+](=C1C)C,bis[(trifluoromethyl)sulfonyl]imide,C(F)(F)(F)S(=O)(=O)[N-]S(=O)(=O)C(F)(F)F,315,101.325,0.049,"Fletcher, S. I.; Sillars, F. B.; Hudson, N. E.; Hall, P. J. (2010) J. Chem. Eng. Data 55(2), 778-782."
148,"1,2-dimethyl-3-propylimidazolium ",CCCN1C=C[N+](=C1C)C,bis[(trifluoromethyl)sulfonyl]imide,C(F)(F)(F)S(=O)(=O)[N-]S(=O)(=O)C(F)(F)F,320,101.325,0.042,"Fletcher, S. I.; Sillars, F. B.; Hudson, N. E.; Hall, P. J. (2010) J. Chem. Eng. Data 55(2), 778-782."
149,"1,2-dimethyl-3-propylimidazolium ",CCCN1C=C[N+](=C1C)C,bis[(trifluoromethyl)sulfonyl]imide,C(F)(F)(F)S(=O)(=O)[N-]S(=O)(=O)C(F)(F)F,325,101.325,0.037,"Fletcher, S. I.; Sillars, F. B.; Hudson, N. E.; Hall, P. J. (2010) J. Chem. Eng. Data 55(2), 778-782."
150,"1,2-dimethyl-3-propylimidazolium ",CCCN1C=C[N+](=C1C)C,bis[(trifluoromethyl)sulfonyl]imide,C(F)(F)(F)S(=O)(=O)[N-]S(=O)(=O)C(F)(F)F,330,101.325,0.033,"Fletcher, S. I.; Sillars, F. B.; Hudson, N. E.; Hall, P. J. (2010) J. Chem. Eng. Data 55(2), 778-782."
151,"1,2-dimethyl-3-propylimidazolium ",CCCN1C=C[N+](=C1C)C,bis[(trifluoromethyl)sulfonyl]imide,C(F)(F)(F)S(=O)(=O)[N-]S(=O)(=O)C(F)(F)F,335,101.325,0.029,"Fletcher, S. I.; Sillars, F. B.; Hudson, N. E.; Hall, P. J. (2010) J. Chem. Eng. Data 55(2), 778-782."
152,"1,2-dimethyl-3-propylimidazolium ",CCCN1C=C[N+](=C1C)C,bis[(trifluoromethyl)sulfonyl]imide,C(F)(F)(F)S(=O)(=O)[N-]S(=O)(=O)C(F)(F)F,340,101.325,0.027,"Fletcher, S. I.; Sillars, F. B.; Hudson, N. E.; Hall, P. J. (2010) J. Chem. Eng. Data 55(2), 778-782."
